processed_idx,original_idx,timestamp
0,0,0.0
1,1,0.01672549019607843
2,2,0.03345098039215686
3,3,0.050176470588235295
4,4,0.06690196078431372
5,5,0.08362745098039216
6,6,0.10035294117647059
7,7,0.11707843137254903
8,8,0.13380392156862744
9,9,0.15052941176470588
10,10,0.16725490196078432
11,11,0.18398039215686277
12,12,0.20070588235294118
13,13,0.21743137254901962
14,14,0.23415686274509806
15,15,0.2508823529411765
16,16,0.2676078431372549
17,17,0.2843333333333333
18,18,0.30105882352941177
19,19,0.3177843137254902
20,20,0.33450980392156865
21,21,0.3512352941176471
22,22,0.36796078431372553
23,23,0.3846862745098039
24,24,0.40141176470588236
25,25,0.4181372549019608
26,26,0.43486274509803924
27,27,0.4515882352941177
28,28,0.4683137254901961
29,29,0.4850392156862745
30,30,0.501764705882353
31,31,0.5184901960784314
32,32,0.5352156862745098
33,33,0.5519411764705883
34,34,0.5686666666666667
35,35,0.5853921568627451
36,36,0.6021176470588235
37,37,0.618843137254902
38,38,0.6355686274509804
39,39,0.6522941176470588
40,40,0.6690196078431373
41,41,0.6857450980392157
42,42,0.7024705882352942
43,43,0.7191960784313726
44,44,0.7359215686274511
45,45,0.7526470588235294
46,46,0.7693725490196078
47,47,0.7860980392156863
48,48,0.8028235294117647
49,49,0.8195490196078432
50,50,0.8362745098039216
51,51,0.853
52,52,0.8697254901960785
53,53,0.8864509803921569
54,54,0.9031764705882354
55,55,0.9199019607843137
56,56,0.9366274509803922
57,57,0.9533529411764706
58,58,0.970078431372549
59,59,0.9868039215686275
60,60,1.003529411764706
61,61,1.0202549019607843
62,62,1.0369803921568628
63,63,1.0537058823529413
64,64,1.0704313725490195
65,65,1.087156862745098
66,66,1.1038823529411765
67,67,1.120607843137255
68,68,1.1373333333333333
69,69,1.1540588235294118
70,70,1.1707843137254903
71,71,1.1875098039215686
72,72,1.204235294117647
73,73,1.2209607843137256
74,74,1.237686274509804
75,75,1.2544117647058823
76,76,1.2711372549019608
77,77,1.2878627450980393
78,78,1.3045882352941176
79,79,1.321313725490196
80,80,1.3380392156862746
81,81,1.354764705882353
82,82,1.3714901960784314
83,83,1.3882156862745099
84,84,1.4049411764705884
85,85,1.4216666666666666
86,86,1.4383921568627451
87,87,1.4551176470588236
88,88,1.4718431372549021
89,89,1.4885686274509804
90,90,1.505294117647059
91,91,1.5220196078431374
92,92,1.5387450980392157
93,93,1.5554705882352942
94,94,1.5721960784313727
95,95,1.588921568627451
96,96,1.6056470588235294
97,97,1.622372549019608
98,98,1.6390980392156864
99,99,1.6558235294117647
100,100,1.6725490196078432
101,101,1.6892745098039217
102,102,1.706
103,103,1.7227254901960785
104,104,1.739450980392157
105,105,1.7561764705882354
106,106,1.7729019607843137
107,107,1.7896274509803922
108,108,1.8063529411764707
109,109,1.823078431372549
110,110,1.8398039215686275
111,111,1.856529411764706
112,112,1.8732549019607845
113,113,1.8899803921568628
114,114,1.9067058823529413
115,115,1.9234313725490197
116,116,1.940156862745098
117,117,1.9568823529411765
118,118,1.973607843137255
119,119,1.9903333333333335
120,120,2.007058823529412
121,121,2.02378431372549
122,122,2.0405098039215686
123,123,2.057235294117647
124,124,2.0739607843137255
125,125,2.090686274509804
126,126,2.1074117647058825
127,127,2.124137254901961
128,128,2.140862745098039
129,129,2.1575882352941176
130,130,2.174313725490196
131,131,2.1910392156862746
132,132,2.207764705882353
133,133,2.2244901960784316
134,134,2.24121568627451
135,135,2.257941176470588
136,136,2.2746666666666666
137,137,2.291392156862745
138,138,2.3081176470588236
139,139,2.324843137254902
140,140,2.3415686274509806
141,141,2.358294117647059
142,142,2.375019607843137
143,143,2.3917450980392156
144,144,2.408470588235294
145,145,2.4251960784313726
146,146,2.441921568627451
147,147,2.4586470588235296
148,148,2.475372549019608
149,149,2.492098039215686
150,150,2.5088235294117647
151,151,2.525549019607843
152,152,2.5422745098039217
153,153,2.559
154,154,2.5757254901960787
155,155,2.592450980392157
156,156,2.609176470588235
157,157,2.6259019607843137
158,158,2.642627450980392
159,159,2.6593529411764707
160,160,2.676078431372549
161,161,2.6928039215686277
162,162,2.709529411764706
163,163,2.7262549019607842
164,164,2.7429803921568627
165,165,2.7597058823529412
166,166,2.7764313725490197
167,167,2.7931568627450982
168,168,2.8098823529411767
169,169,2.826607843137255
