run_id,frame_id,timestamp,joint,x_norm,y_norm,z_norm,x_norm_smooth,y_norm_smooth,z_norm_smooth,x_px,y_px,x_px_smooth,y_px_smooth,confidence,interpolated,is_missing
8e88552d-b240-4b3c-8b30-fc71269c054b,0,0.0,left_ankle,0.5949551,0.83754814,-0.06641164,0.5905924211428568,0.8358322325714281,0.0025861880000000066,642.5514936447144,1608.0924224853516,637.8398026738845,1604.7978875296449,0.44917902,False,False
8e88552d-b240-4b3c-8b30-fc71269c054b,0,0.0,left_elbow,0.3607944,0.63256973,0.15099753,0.36441032057142836,0.6300591671428568,0.15468351085714277,389.65794682502747,1214.5338821411133,393.5631395408084,1209.7136012486044,0.51300603,False,False
8e88552d-b240-4b3c-8b30-fc71269c054b,0,0.0,left_foot_index,0.72191197,0.82638514,-0.17094103,0.7160149865714281,0.8250484154285711,-0.09339017259999996,779.6649241447449,1586.6594696044922,773.2961724145068,1584.092945643833,0.45782828,False,False
8e88552d-b240-4b3c-8b30-fc71269c054b,0,0.0,left_heel,0.60767984,0.87249917,-0.08314255,0.6005042651428567,0.8692179474285711,-0.01049313794285714,656.2942314147949,1675.1984024047852,648.5446039949142,1668.8984494890478,0.4317193,False,False
8e88552d-b240-4b3c-8b30-fc71269c054b,0,0.0,left_hip,0.16740106,0.65776384,0.15672351,0.17627038771428563,0.6515912071428568,0.1570119428571428,180.79314529895785,1262.9065704345703,190.37201842239918,1251.0551082066122,0.99821645,False,False
8e88552d-b240-4b3c-8b30-fc71269c054b,0,0.0,left_knee,0.4591546,0.72785413,0.039063588,0.4549567694285712,0.7204504479999996,0.0657162752742857,495.8869743347168,1397.4799346923828,491.35331705638316,1383.2648816789892,0.5765064,False,False
8e88552d-b240-4b3c-8b30-fc71269c054b,0,0.0,left_shoulder,0.4719948,0.549463,0.006330456,0.47196737142857115,0.5487521542857141,-0.02128670991428569,509.7543704509735,1054.9689102172852,509.72474598884554,1053.6041139875135,0.99996734,False,False
8e88552d-b240-4b3c-8b30-fc71269c054b,0,0.0,left_wrist,0.31466547,0.67583776,-0.052515686,0.3155133179999998,0.6772685131428569,-0.0011190056000000038,339.8387038707733,1297.6084899902344,340.75438611847994,1300.3555232456747,0.46456838,False,False
8e88552d-b240-4b3c-8b30-fc71269c054b,0,0.0,nose,0.5627492,0.52944255,-0.37330437,0.5620549194285711,0.5282746071428568,-0.39733820742857123,607.7691435813904,1016.5296936035156,607.0193174907137,1014.2872565133226,0.99998474,False,False
8e88552d-b240-4b3c-8b30-fc71269c054b,0,0.0,right_ankle,0.2727039,0.80501723,0.15040112,0.36927729368571416,0.8048260279999997,0.12079841788571424,294.52019691467285,1545.6330871582031,398.81946531363883,1545.2659770420614,0.3850903,False,False
8e88552d-b240-4b3c-8b30-fc71269c054b,0,0.0,right_elbow,0.056821555,0.50517035,-0.54800075,0.056263428914285686,0.5062801965714283,-0.5335478479999998,61.36727929115296,969.9270629882812,60.76450301068167,972.0579692295614,0.99027985,False,False
8e88552d-b240-4b3c-8b30-fc71269c054b,0,0.0,right_foot_index,0.3487871,0.8404418,0.109633654,0.4700699994285712,0.8328234731428568,0.07230374182857142,376.6900670528412,1613.6483001708984,507.6755967736242,1599.0211029052725,0.33532456,False,False
