run_id,frame_id,timestamp,joint,x_norm,y_norm,z_norm,x_px,y_px,confidence
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,nose,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,left_shoulder,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,right_shoulder,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,left_elbow,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,right_elbow,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,left_wrist,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,right_wrist,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,left_hip,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,right_hip,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,left_knee,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,right_knee,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,left_ankle,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,right_ankle,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,left_heel,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,right_heel,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,left_foot_index,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,0,0.0,right_foot_index,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,nose,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,left_shoulder,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,right_shoulder,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,left_elbow,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,right_elbow,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,left_wrist,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,right_wrist,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,left_hip,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,right_hip,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,left_knee,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,right_knee,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,left_ankle,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,right_ankle,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,left_heel,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,right_heel,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,left_foot_index,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,1,0.03333333333333333,right_foot_index,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,nose,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,left_shoulder,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,right_shoulder,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,left_elbow,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,right_elbow,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,left_wrist,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,right_wrist,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,left_hip,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,right_hip,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,left_knee,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,right_knee,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,left_ankle,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,right_ankle,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,left_heel,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,right_heel,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,left_foot_index,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,2,0.06666666666666667,right_foot_index,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,3,0.1,nose,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,3,0.1,left_shoulder,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,3,0.1,right_shoulder,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,3,0.1,left_elbow,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,3,0.1,right_elbow,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,3,0.1,left_wrist,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,3,0.1,right_wrist,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,3,0.1,left_hip,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,3,0.1,right_hip,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,3,0.1,left_knee,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,3,0.1,right_knee,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,3,0.1,left_ankle,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,3,0.1,right_ankle,0.5,0.5,0.0,540.0,960.0,0.5
8550b278-79c6-4166-a32c-ada1c49b58a8,3,0.1,left_heel,0.5,0.5,0.0,540.0,960.0,0.5
