frame_id,joint,x_norm_smooth,y_norm_smooth,confidence,interpolated
0,left_ankle,0.5668072839999997,0.8287471939999996,0.28767997,False
0,left_elbow,0.3846937691428569,0.6411641614285711,0.4299386,False
0,left_foot_index,0.6880418125714283,0.8290704085714282,0.3296578,False
0,left_heel,0.5582031838571426,0.8639098879999995,0.29860312,False
0,left_hip,0.1613117019999999,0.6616239768571426,0.9940235,False
0,left_knee,0.41876408885714267,0.6847891082857139,0.3552067,False
0,left_shoulder,0.4697545605714283,0.553784830285714,0.99992394,False
0,left_wrist,0.322908547142857,0.6867854451428568,0.40569782,False
0,nose,0.5629230771428568,0.5241874165714282,0.99997723,False
0,right_ankle,0.2739497302171428,0.832291571428571,0.6037256,False
0,right_elbow,0.05569567079999997,0.5045140531428569,0.9908015,False
0,right_foot_index,0.3634812728571427,0.8616104577142851,0.5356847,False
0,right_heel,0.2672062362285713,0.8440021408571425,0.5047381,False
0,right_hip,0.05768508771428568,0.6437286914285711,0.9971927,False
0,right_knee,0.19618664714285705,0.739827199428571,0.84308463,False
0,right_shoulder,0.30484985028571415,0.48438992399999975,0.99998856,False
0,right_wrist,0.1117667588571428,0.6131116374285711,0.9377078,False
3,left_ankle,0.41977809028571406,0.806920966285714,0.28453636,False
3,left_elbow,0.39311635142857126,0.6298336271428568,0.4241368,False
3,left_foot_index,0.49612981142857115,0.8324255117142852,0.32459295,False
3,left_heel,0.4461373945714283,0.8274768737142852,0.307679,False
3,left_hip,0.19614500628571419,0.6489324182857139,0.992996,False
3,left_knee,0.38892630885714263,0.7002011202857139,0.35811186,False
3,left_shoulder,0.4717274719999998,0.5502971268571426,0.9999094,False
3,left_wrist,0.3379696494285713,0.6738433751428567,0.39958578,False
3,nose,0.5519524908571426,0.5280986017142855,0.99996,False
3,right_ankle,0.07777746533142851,0.8394436828571423,0.5916389,False
3,right_elbow,0.050195763085714246,0.5289112574285711,0.9910206,False
3,right_foot_index,0.10506006296857134,0.8889184834285709,0.51992303,False
3,right_heel,0.06552356108571422,0.8439576279999996,0.50252026,False
3,right_hip,0.07024784057142854,0.6317696714285712,0.99677277,False
3,right_knee,0.11408925942857137,0.7443381857142854,0.84667814,False
3,right_shoulder,0.29277438342857126,0.4906880828571426,0.99998415,False
3,right_wrist,0.11986172171428564,0.6246393159999997,0.9389327,False
6,left_ankle,0.306325025142857,0.7902143277142852,0.263744,False
6,left_elbow,0.40001522171428555,0.6294675714285711,0.4404043,False
6,left_foot_index,0.348469142285714,0.8446281617142855,0.30091327,False
6,left_heel,0.33805858414285694,0.798830511428571,0.2891564,True
6,left_hip,0.2354000837142856,0.6384130197142854,0.9901864,False
6,left_knee,0.4070935385714284,0.7133695065714282,0.34862268,False
6,left_shoulder,0.46970631771428545,0.5507723777142854,0.9998976,False
6,left_wrist,0.36686078799999977,0.6890533537142853,0.42990336,False
6,nose,0.5308497414285711,0.5389234268571427,0.9997984,False
6,right_ankle,-0.0680038413257143,0.8649459885714281,0.5719932,False
6,right_elbow,0.08731884165714277,0.5898135531428568,0.98723334,False
