frame_id,timestamp,knee_angle,elbow_angle,wrist_angle,confidence_knee,confidence_elbow,confidence_wrist,hip_y_smooth,wrist_y_smooth
0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
1,0.0333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
2,0.0666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
3,0.1,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
4,0.1333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
5,0.1666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
6,0.2,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
7,0.2333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
8,0.2666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
9,0.3,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
10,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
11,0.3666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
12,0.4,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
13,0.4333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
14,0.4666666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
15,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
16,0.5333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
17,0.5666666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
18,0.6,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
19,0.6333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
20,0.6666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
21,0.7,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
22,0.7333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
23,0.7666666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
24,0.8,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
25,0.8333333333333334,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
26,0.8666666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
27,0.9,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
28,0.9333333333333332,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
29,0.9666666666666668,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
30,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
31,1.0333333333333334,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
32,1.0666666666666669,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
33,1.1,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
34,1.1333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
35,1.1666666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
36,1.2,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
37,1.2333333333333334,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
38,1.2666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
39,1.3,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
40,1.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
41,1.3666666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
42,1.4,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
43,1.4333333333333331,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
44,1.4666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
45,1.5,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
46,1.5333333333333334,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
47,1.5666666666666669,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
48,1.6,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
49,1.6333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
50,1.6666666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
51,1.7,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
52,1.7333333333333334,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
53,1.7666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
54,1.8,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
55,1.8333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
56,1.8666666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
57,1.9,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
58,1.9333333333333331,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
59,1.9666666666666663,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
60,2.0,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
61,2.033333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
62,2.066666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
63,2.1,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
64,2.1333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
65,2.1666666666666665,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
66,2.2,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
67,2.2333333333333334,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
68,2.2666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
69,2.3,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
70,2.333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
71,2.3666666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
72,2.4,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
73,2.433333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
74,2.466666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
75,2.5,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
76,2.533333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
77,2.566666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
78,2.6,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
79,2.6333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
80,2.6666666666666665,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
81,2.7,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
82,2.7333333333333334,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
83,2.7666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
84,2.8,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
85,2.833333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
86,2.8666666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
87,2.9,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
88,2.933333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
89,2.966666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
90,3.0,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
91,3.033333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
92,3.066666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
93,3.1,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
94,3.1333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
95,3.1666666666666665,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
96,3.2,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
97,3.2333333333333334,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
98,3.2666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
99,3.3,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
100,3.333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
101,3.3666666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
102,3.4,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
103,3.433333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
104,3.466666666666667,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
105,3.5,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
106,3.533333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998
