run_id,frame_id,timestamp,joint,x_norm,y_norm,z_norm,x_px,y_px,confidence
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,nose,0.56442165,0.52532196,-0.2534206,609.5753860473633,1008.6181640625,0.99997723
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,left_shoulder,0.47006726,0.55583316,0.12954313,507.672643661499,1067.1996688842773,0.99992394
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,right_shoulder,0.3089581,0.48690867,-0.38100642,333.6747622489929,934.8646545410156,0.99998856
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,left_elbow,0.38073722,0.64632255,0.28524244,411.19619250297546,1240.9392929077148,0.4299386
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,right_elbow,0.0587511,0.5064262,-0.5181538,63.45118671655655,972.3383331298828,0.9908015
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,left_wrist,0.3217952,0.6932973,0.0510388,347.53881096839905,1331.1308670043945,0.40569782
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,right_wrist,0.10786065,0.619529,-0.53444415,116.48949891328812,1189.4956970214844,0.9377078
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,left_hip,0.15034066,0.6715063,0.18065402,162.3679143190384,1289.2920684814453,0.9940235
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,right_hip,0.05979663,0.6518362,-0.18024684,64.58036184310913,1251.525535583496,0.9971927
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,left_knee,0.40584385,0.70937234,0.19148766,438.3113622665405,1361.9948959350586,0.3552067
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,right_knee,0.24342847,0.7492999,-0.1448536,262.9027462005615,1438.655776977539,0.84308463
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,left_ankle,0.5923276,0.8426036,0.22985569,639.7138023376465,1617.798957824707,0.28767997
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,right_ankle,0.3633736,0.8460977,0.037721198,392.4434959888458,1624.5075988769531,0.6037256
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,left_heel,0.6082466,0.8799989,0.22687724,656.9063544273376,1689.5979309082031,0.29860312
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,right_heel,0.36070913,0.862118,0.05375384,389.5658612251282,1655.2665710449219,0.5047381
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,left_foot_index,0.70153284,0.828216,0.14388548,757.6554679870605,1590.1747512817383,0.3296578
7aa93916-362d-4755-a5dc-63f1a8d45579,0,0.0,right_foot_index,0.4743684,0.8681806,-0.06960846,512.317864894867,1666.9067001342773,0.5356847
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,nose,0.55287445,0.5253689,-0.49688122,597.1044015884399,1008.7083435058594,0.99996
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,left_shoulder,0.4700687,0.5480233,-0.14431131,507.6741886138916,1052.204704284668,0.9999094
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,right_shoulder,0.29030883,0.48724425,-0.5058476,313.5335397720337,935.5089569091797,0.99998415
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,left_elbow,0.39744884,0.6253199,0.0831985,429.24474477767944,1200.6142044067383,0.4241368
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,right_elbow,0.054775134,0.52146703,-0.53364414,59.1571444272995,1001.2166976928711,0.9910206
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,left_wrist,0.33777443,0.66959405,0.046437047,364.7963798046112,1285.6205749511719,0.39958578
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,right_wrist,0.13188149,0.61452115,-0.5213519,142.43200957775116,1179.880599975586,0.9389327
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,left_hip,0.20367712,0.6361571,0.15351856,219.9712872505188,1221.4216232299805,0.992996
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,right_hip,0.06484179,0.62266,-0.15315199,70.02913534641266,1195.5071640014648,0.99677277
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,left_knee,0.42862856,0.6502686,-0.031113543,462.91884899139404,1248.515739440918,0.35811186
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,right_knee,0.06666864,0.72840774,-0.18291466,72.00212806463242,1398.5428619384766,0.84667814
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,left_ankle,0.43303436,0.7903089,-0.036640022,467.6771092414856,1517.3930740356445,0.28453636
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,right_ankle,-0.0014462802,0.8148602,0.013636149,-1.5619825758039951,1564.5316314697266,0.5916389
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,left_heel,0.39968157,0.81262386,-0.044947628,431.6560935974121,1560.237808227539,0.307679
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,right_heel,-0.01986252,0.81536686,0.03269796,-21.451521143317223,1565.504379272461,0.50252026
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,left_foot_index,0.5481263,0.8327325,-0.09148265,591.9763827323914,1598.8463973999023,0.32459295
7aa93916-362d-4755-a5dc-63f1a8d45579,3,0.1,right_foot_index,0.015058055,0.86915976,-0.06938493,16.262698955833912,1668.786735534668,0.51992303
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,nose,0.5357162,0.53874606,-0.737854,578.5734701156616,1034.392433166504,0.9997984
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,left_shoulder,0.47372118,0.5484909,-0.3764166,511.6188704967499,1053.1024932861328,0.9998976
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,right_shoulder,0.2822906,0.51763636,-0.66567457,304.87385630607605,993.8618087768555,0.9998846
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,left_elbow,0.40142396,0.62249315,-0.083012976,433.53787779808044,1195.1868438720703,0.4404043
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,right_elbow,0.07849391,0.5888979,-0.6184004,84.77342069149017,1130.683937072754,0.98723334
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,left_wrist,0.37272307,0.67445594,-0.045857195,402.5409185886383,1294.9554061889648,0.42990336
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,right_wrist,0.15837274,0.67436683,-0.5459514,171.04256451129913,1294.7843170166016,0.92428815
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,left_hip,0.23569101,0.64540327,0.1063935,254.54629182815552,1239.1742706298828,0.9901864
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,right_hip,0.10461193,0.629719,-0.10605358,112.98088788986206,1209.0605163574219,0.9949323
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,left_knee,0.34624657,0.75976175,-0.036240414,373.9462959766388,1458.742561340332,0.34862268
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,right_knee,0.08754375,0.7762461,-0.144172,94.54724818468094,1490.3924560546875,0.82947785
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,left_ankle,0.25289166,0.79508287,0.22973196,273.12299251556396,1526.5591049194336,0.263744
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,right_ankle,-0.05262744,0.8822192,-0.010406712,-56.83763578534126,1693.860855102539,0.5719932
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,left_heel,0.23503621,0.79281753,0.26570126,253.83910596370697,1522.2096633911133,0.2891564
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,right_heel,-0.070710376,0.88646513,0.002795557,-76.36720597743988,1702.013053894043,0.48741138
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,left_foot_index,0.245302,0.8363139,0.28493494,264.9261671304703,1605.7226943969727,0.30091327
7aa93916-362d-4755-a5dc-63f1a8d45579,6,0.2,right_foot_index,-0.06918983,0.9487489,-0.093574315,-74.72501814365387,1821.5978622436523,0.4991029
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,nose,0.52963924,0.5468902,-0.8180416,572.010383605957,1050.029182434082,0.99981344
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,left_shoulder,0.46532196,0.5467953,-0.4838492,502.5477147102356,1049.8469924926758,0.99990094
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,right_shoulder,0.28541893,0.5676279,-0.8177436,308.25244188308716,1089.8455810546875,0.99987704
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,left_elbow,0.41376016,0.6243607,-0.30620536,446.860967874527,1198.7725067138672,0.46545273
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,right_elbow,0.21500413,0.6592187,-0.8196007,232.20446169376373,1265.6999588012695,0.98732436
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,left_wrist,0.42735374,0.7105759,-0.3742452,461.5420389175415,1364.3056869506836,0.47127435
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,right_wrist,0.3060146,0.75088215,-0.7392601,330.495765209198,1441.6937255859375,0.92417747
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,left_hip,0.25959796,0.630144,0.12195018,280.3657937049866,1209.876480102539,0.9908081
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,right_hip,0.14571628,0.6321451,-0.12160845,157.37358212471008,1213.718605041504,0.99533254
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,left_knee,0.4939394,0.68300635,0.026253253,533.4545516967773,1311.372184753418,0.37729898
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,right_knee,0.12720801,0.79658246,-0.17400545,137.38465011119843,1529.4383239746094,0.8445356
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,left_ankle,0.34499976,0.77248144,0.27753875,372.59974122047424,1483.1643676757812,0.30452627
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,right_ankle,-0.03598831,0.8912014,-0.18557571,-38.867373168468475,1711.1066436767578,0.61258
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,left_heel,0.3159711,0.7837839,0.2913453,341.24879479408264,1504.8651123046875,0.32469067
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,right_heel,-0.07770994,0.9064544,-0.19386306,-83.92673850059509,1740.3924179077148,0.5315715
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,left_foot_index,0.40367442,0.83709013,0.26997656,435.96837759017944,1607.2130584716797,0.3386134
7aa93916-362d-4755-a5dc-63f1a8d45579,9,0.3,right_foot_index,0.0059741237,0.9540604,-0.33141303,6.452053617686033,1831.7959213256836,0.5448957
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,nose,0.60811126,0.5291688,-0.5829235,656.7601633071899,1016.0040664672852,0.9997893
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,left_shoulder,0.47600836,0.5058786,-0.31185412,514.089024066925,971.2869644165039,0.99985474
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,right_shoulder,0.42427418,0.5769347,-0.6616311,458.21611046791077,1107.714614868164,0.99981755
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,left_elbow,0.4719903,0.5360727,-0.044956647,509.7495102882385,1029.2595291137695,0.45590428
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,right_elbow,0.44644496,0.6722467,-0.53677833,482.16055512428284,1290.7136535644531,0.98451257
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,left_wrist,0.57077235,0.6103437,-0.034004215,616.4341378211975,1171.8598937988281,0.46462432
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,right_wrist,0.5963801,0.7019519,-0.26763415,644.0905237197876,1347.747688293457,0.92436945
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,left_hip,0.29200774,0.6028314,0.12924358,315.3683638572693,1157.4363327026367,0.9912445
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,right_hip,0.23222803,0.6378933,-0.12886953,250.80626785755157,1224.7551727294922,0.99566114
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,left_knee,0.49706727,0.6063998,0.09499897,536.8326544761658,1164.2875671386719,0.3780351
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,right_knee,0.12941295,0.7941347,-0.1439052,139.76598501205444,1524.7385787963867,0.8566506
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,left_ankle,0.37906966,0.6948602,0.37741005,409.3952286243439,1334.1316223144531,0.30080384
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,right_ankle,-0.017955972,0.8863543,-0.116159424,-19.392449632287025,1701.800308227539,0.64803886
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,left_heel,0.33802983,0.70909816,0.3995896,365.07221817970276,1361.4684677124023,0.31966725
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,right_heel,-0.071066,0.8958421,-0.11388693,-76.7512795329094,1720.0167846679688,0.5720271
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,left_foot_index,0.43024138,0.7361914,0.41421926,464.66068625450134,1413.4874725341797,0.3403223
7aa93916-362d-4755-a5dc-63f1a8d45579,12,0.4,right_foot_index,0.032355055,0.94241047,-0.22615865,34.94345963001251,1809.4281005859375,0.58510065
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,nose,0.71419436,0.47092587,-0.2536359,771.3299059867859,904.1776657104492,0.99976087
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,left_shoulder,0.55609393,0.45246658,-0.13546567,600.5814456939697,868.7358283996582,0.9997957
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,right_shoulder,0.577634,0.56332,-0.47571415,623.8446950912476,1081.574363708496,0.99981827
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,left_elbow,0.5473358,0.48734093,0.24853592,591.1226677894592,935.694580078125,0.43385798
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,right_elbow,0.5509984,0.6289255,-0.2997619,595.0782608985901,1207.536964416504,0.9799425
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,left_wrist,0.6432714,0.52517587,0.51158315,694.7330975532532,1008.3376693725586,0.42884114
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,right_wrist,0.69052327,0.6157236,0.013022495,745.7651281356812,1182.1893310546875,0.90692157
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,left_hip,0.36958516,0.58317465,0.13352346,399.15196895599365,1119.6953201293945,0.9915751
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,right_hip,0.3594,0.6275376,-0.13301405,388.15200448036194,1204.8722076416016,0.99601245
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,left_knee,0.49202046,0.626031,0.40212545,531.3820946216583,1201.9794845581055,0.36254245
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,right_knee,0.24656391,0.77214265,-0.1393748,266.28902435302734,1482.5138854980469,0.8650567
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,left_ankle,0.35990846,0.73164326,0.7176218,388.7011384963989,1404.7550582885742,0.29053998
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,right_ankle,0.023381876,0.86694133,-0.18188201,25.252425894141197,1664.527359008789,0.67608464
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,left_heel,0.3282061,0.74224573,0.74613786,354.4625794887543,1425.1118087768555,0.3150166
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,right_heel,-0.025904024,0.8667878,-0.18531908,-27.97634594142437,1664.2325592041016,0.603093
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,left_foot_index,0.41936854,0.75804704,0.8098518,452.9180181026459,1455.450325012207,0.33597928
7aa93916-362d-4755-a5dc-63f1a8d45579,15,0.5,right_foot_index,0.025443343,0.92839044,-0.25941935,27.47881092131138,1782.509651184082,0.61452013
